43.1935 	EXP 	New trial (rep=21, index=0): <Trial 21 (0 in rep 21) data={'thisN': 21, 'thisTrialN': 0, 'thisRepN': 21}>
43.1958 	DATA 	Keypress: down
43.2078 	EXP 	Fixation: autoDraw = False
43.2078 	EXP 	Stimulus: autoDraw = False
43.2078 	EXP 	Stimulus: ori = 0.0
43.2078 	EXP 	Fixation: autoDraw = True
44.2087 	INFO 	Keyboard events cleared
44.2077 	EXP 	Fixation: autoDraw = False
44.2077 	EXP 	Stimulus: autoDraw = True
44.5079 	EXP 	Stimulus: autoDraw = False
44.6100 	EXP 	New trial (rep=22, index=0): <Trial 22 (0 in rep 22) data={'thisN': 22, 'thisTrialN': 0, 'thisRepN': 22}>
44.6122 	DATA 	Keypress: up
44.6302 	EXP 	Fixation: autoDraw = False
44.6302 	EXP 	Stimulus: autoDraw = False
44.6302 	EXP 	Stimulus: ori = -4.0
44.6302 	EXP 	Fixation: autoDraw = True
45.6253 	INFO 	Keyboard events cleared
45.6244 	EXP 	Stimulus: autoDraw = True
45.6411 	EXP 	Fixation: autoDraw = False
45.9243 	EXP 	Stimulus: autoDraw = False
46.3118 	EXP 	New trial (rep=23, index=0): <Trial 23 (0 in rep 23) data={'thisN': 23, 'thisTrialN': 0, 'thisRepN': 23}>
46.3140 	DATA 	Keypress: down
46.3241 	EXP 	Fixation: autoDraw = False
46.3241 	EXP 	Stimulus: autoDraw = False
46.3241 	EXP 	Stimulus: ori = 0.0
46.3241 	EXP 	Fixation: autoDraw = True
47.3249 	INFO 	Keyboard events cleared
47.3243 	EXP 	Fixation: autoDraw = False
47.3243 	EXP 	Stimulus: autoDraw = True
47.6240 	EXP 	Stimulus: autoDraw = False
48.3102 	EXP 	New trial (rep=24, index=0): <Trial 24 (0 in rep 24) data={'thisN': 24, 'thisTrialN': 0, 'thisRepN': 24}>
48.3120 	DATA 	Keypress: up
48.3240 	EXP 	Fixation: autoDraw = False
48.3240 	EXP 	Stimulus: autoDraw = False
48.3240 	EXP 	Stimulus: ori = 3.0
48.3240 	EXP 	Fixation: autoDraw = True
49.3264 	INFO 	Keyboard events cleared
49.3243 	EXP 	Fixation: autoDraw = False
49.3243 	EXP 	Stimulus: autoDraw = True
49.6241 	EXP 	Stimulus: autoDraw = False
49.9759 	EXP 	New trial (rep=25, index=0): <Trial 25 (0 in rep 25) data={'thisN': 25, 'thisTrialN': 0, 'thisRepN': 25}>
49.9780 	DATA 	Keypress: down
49.9906 	EXP 	Fixation: autoDraw = False
49.9906 	EXP 	Stimulus: autoDraw = False
49.9906 	EXP 	Stimulus: ori = 0.0
49.9906 	EXP 	Fixation: autoDraw = True
50.9912 	INFO 	Keyboard events cleared
50.9906 	EXP 	Fixation: autoDraw = False
50.9906 	EXP 	Stimulus: autoDraw = True
51.2910 	EXP 	Stimulus: autoDraw = False
51.6789 	EXP 	New trial (rep=26, index=0): <Trial 26 (0 in rep 26) data={'thisN': 26, 'thisTrialN': 0, 'thisRepN': 26}>
51.6810 	DATA 	Keypress: down
51.6909 	EXP 	Fixation: autoDraw = False
51.6909 	EXP 	Stimulus: autoDraw = False
51.6909 	EXP 	Stimulus: ori = -5.0
51.6909 	EXP 	Fixation: autoDraw = True
52.6921 	INFO 	Keyboard events cleared
52.6908 	EXP 	Fixation: autoDraw = False
52.6908 	EXP 	Stimulus: autoDraw = True
52.9909 	EXP 	Stimulus: autoDraw = False
53.7108 	EXP 	New trial (rep=27, index=0): <Trial 27 (0 in rep 27) data={'thisN': 27, 'thisTrialN': 0, 'thisRepN': 27}>
53.7131 	DATA 	Keypress: down
53.7240 	EXP 	Fixation: autoDraw = False
53.7240 	EXP 	Stimulus: autoDraw = False
53.7240 	EXP 	Stimulus: ori = 0.0
53.7240 	EXP 	Fixation: autoDraw = True
54.7253 	INFO 	Keyboard events cleared
54.7244 	EXP 	Fixation: autoDraw = False
54.7244 	EXP 	Stimulus: autoDraw = True
55.0239 	EXP 	Stimulus: autoDraw = False
55.5100 	EXP 	New trial (rep=28, index=0): <Trial 28 (0 in rep 28) data={'thisN': 28, 'thisTrialN': 0, 'thisRepN': 28}>
55.5120 	DATA 	Keypress: up
55.5242 	EXP 	Fixation: autoDraw = False
55.5242 	EXP 	Stimulus: autoDraw = False
55.5242 	EXP 	Stimulus: ori = 0.0
55.5242 	EXP 	Fixation: autoDraw = True
56.5251 	INFO 	Keyboard events cleared
56.5242 	EXP 	Fixation: autoDraw = False
56.5242 	EXP 	Stimulus: autoDraw = True
56.8243 	EXP 	Stimulus: autoDraw = False
57.1623 	DATA 	Keypress: up
57.1756 	EXP 	New trial (rep=29, index=0): <Trial 29 (0 in rep 29) data={'thisN': 29, 'thisTrialN': 0, 'thisRepN': 29}>
57.1910 	EXP 	Fixation: autoDraw = False
57.1910 	EXP 	Stimulus: autoDraw = False
57.1910 	EXP 	Stimulus: ori = 0.0
57.1910 	EXP 	Fixation: autoDraw = True
58.1917 	INFO 	Keyboard events cleared
58.1907 	EXP 	Fixation: autoDraw = False
58.1907 	EXP 	Stimulus: autoDraw = True
58.4910 	EXP 	Stimulus: autoDraw = False
58.8430 	EXP 	New trial (rep=30, index=0): <Trial 30 (0 in rep 30) data={'thisN': 30, 'thisTrialN': 0, 'thisRepN': 30}>
58.8450 	DATA 	Keypress: up
58.8572 	EXP 	Fixation: autoDraw = False
58.8572 	EXP 	Stimulus: autoDraw = False
58.8572 	EXP 	Stimulus: ori = 0.0
58.8572 	EXP 	Fixation: autoDraw = True
59.8584 	INFO 	Keyboard events cleared
59.8573 	EXP 	Fixation: autoDraw = False
59.8573 	EXP 	Stimulus: autoDraw = True
60.1574 	EXP 	Stimulus: autoDraw = False
60.6306 	EXP 	New trial (rep=31, index=0): <Trial 31 (0 in rep 31) data={'thisN': 31, 'thisTrialN': 0, 'thisRepN': 31}>
60.6326 	DATA 	Keypress: up
60.6405 	EXP 	Fixation: autoDraw = False
60.6405 	EXP 	Stimulus: autoDraw = False
60.6405 	EXP 	Stimulus: ori = 0.0
60.6405 	EXP 	Fixation: autoDraw = True
61.6419 	INFO 	Keyboard events cleared
61.6409 	EXP 	Fixation: autoDraw = False
61.6409 	EXP 	Stimulus: autoDraw = True
61.9408 	EXP 	Stimulus: autoDraw = False
62.2437 	EXP 	New trial (rep=32, index=0): <Trial 32 (0 in rep 32) data={'thisN': 32, 'thisTrialN': 0, 'thisRepN': 32}>
62.2459 	DATA 	Keypress: down
62.2575 	EXP 	Fixation: autoDraw = False
62.2575 	EXP 	Stimulus: autoDraw = False
62.2575 	EXP 	Stimulus: ori = -4.0
62.2575 	EXP 	Fixation: autoDraw = True
63.2589 	INFO 	Keyboard events cleared
63.2579 	EXP 	Fixation: autoDraw = False
63.2579 	EXP 	Stimulus: autoDraw = True
63.5572 	EXP 	Stimulus: autoDraw = False
64.0285 	DATA 	Keypress: down
64.0423 	EXP 	New trial (rep=33, index=0): <Trial 33 (0 in rep 33) data={'thisN': 33, 'thisTrialN': 0, 'thisRepN': 33}>
64.0570 	EXP 	Fixation: autoDraw = False
64.0570 	EXP 	Stimulus: autoDraw = False
64.0570 	EXP 	Stimulus: ori = 0.0
64.0570 	EXP 	Fixation: autoDraw = True
65.0591 	INFO 	Keyboard events cleared
65.0581 	EXP 	Fixation: autoDraw = False
65.0581 	EXP 	Stimulus: autoDraw = True
65.3574 	EXP 	Stimulus: autoDraw = False
65.8264 	EXP 	New trial (rep=34, index=0): <Trial 34 (0 in rep 34) data={'thisN': 34, 'thisTrialN': 0, 'thisRepN': 34}>
65.8287 	DATA 	Keypress: up
65.8408 	EXP 	Fixation: autoDraw = False
65.8408 	EXP 	Stimulus: autoDraw = False
65.8408 	EXP 	Stimulus: ori = 0.0
65.8408 	EXP 	Fixation: autoDraw = True
66.8419 	INFO 	Keyboard events cleared
66.8408 	EXP 	Fixation: autoDraw = False
66.8408 	EXP 	Stimulus: autoDraw = True
67.1410 	EXP 	Stimulus: autoDraw = False
67.7430 	EXP 	New trial (rep=35, index=0): <Trial 35 (0 in rep 35) data={'thisN': 35, 'thisTrialN': 0, 'thisRepN': 35}>
67.7449 	DATA 	Keypress: down
67.7570 	EXP 	Fixation: autoDraw = False
67.7570 	EXP 	Stimulus: autoDraw = False
67.7570 	EXP 	Stimulus: ori = 3.0
67.7570 	EXP 	Fixation: autoDraw = True
68.7584 	INFO 	Keyboard events cleared
68.7573 	EXP 	Fixation: autoDraw = False
68.7573 	EXP 	Stimulus: autoDraw = True
69.0573 	EXP 	Stimulus: autoDraw = False
69.2614 	EXP 	New trial (rep=36, index=0): <Trial 36 (0 in rep 36) data={'thisN': 36, 'thisTrialN': 0, 'thisRepN': 36}>
69.2638 	DATA 	Keypress: up
69.2738 	EXP 	Fixation: autoDraw = False
69.2738 	EXP 	Stimulus: autoDraw = False
69.2738 	EXP 	Stimulus: ori = 0.0
69.2738 	EXP 	Fixation: autoDraw = True
70.2751 	INFO 	Keyboard events cleared
70.2742 	EXP 	Fixation: autoDraw = False
70.2742 	EXP 	Stimulus: autoDraw = True
70.5737 	EXP 	Stimulus: autoDraw = False
71.5945 	EXP 	New trial (rep=37, index=0): <Trial 37 (0 in rep 37) data={'thisN': 37, 'thisTrialN': 0, 'thisRepN': 37}>
71.5966 	DATA 	Keypress: up
71.6070 	EXP 	Fixation: autoDraw = False
71.6070 	EXP 	Stimulus: autoDraw = False
71.6070 	EXP 	Stimulus: ori = 0.0
71.6070 	EXP 	Fixation: autoDraw = True
72.6088 	INFO 	Keyboard events cleared
72.6071 	EXP 	Fixation: autoDraw = False
72.6071 	EXP 	Stimulus: autoDraw = True
72.9070 	EXP 	Stimulus: autoDraw = False
73.4777 	EXP 	New trial (rep=38, index=0): <Trial 38 (0 in rep 38) data={'thisN': 38, 'thisTrialN': 0, 'thisRepN': 38}>
73.4793 	DATA 	Keypress: down
73.4903 	EXP 	Fixation: autoDraw = False
73.4903 	EXP 	Stimulus: autoDraw = False
73.4903 	EXP 	Stimulus: ori = -2.0
73.4903 	EXP 	Fixation: autoDraw = True
74.4918 	INFO 	Keyboard events cleared
74.4908 	EXP 	Fixation: autoDraw = False
74.4908 	EXP 	Stimulus: autoDraw = True
74.7906 	EXP 	Stimulus: autoDraw = False
75.2458 	DATA 	Keypress: down
75.2587 	EXP 	New trial (rep=39, index=0): <Trial 39 (0 in rep 39) data={'thisN': 39, 'thisTrialN': 0, 'thisRepN': 39}>
75.2737 	EXP 	Fixation: autoDraw = False
75.2737 	EXP 	Stimulus: autoDraw = False
75.2737 	EXP 	Stimulus: ori = 2.0
75.2737 	EXP 	Fixation: autoDraw = True
76.2747 	INFO 	Keyboard events cleared
76.2738 	EXP 	Fixation: autoDraw = False
76.2738 	EXP 	Stimulus: autoDraw = True
76.5740 	EXP 	Stimulus: autoDraw = False
77.2093 	EXP 	New trial (rep=40, index=0): <Trial 40 (0 in rep 40) data={'thisN': 40, 'thisTrialN': 0, 'thisRepN': 40}>
77.2117 	DATA 	Keypress: up
77.2235 	EXP 	Fixation: autoDraw = False
77.2235 	EXP 	Stimulus: autoDraw = False
77.2235 	EXP 	Stimulus: ori = -5.0
77.2235 	EXP 	Fixation: autoDraw = True
78.2250 	INFO 	Keyboard events cleared
78.2240 	EXP 	Fixation: autoDraw = False
78.2240 	EXP 	Stimulus: autoDraw = True
78.5239 	EXP 	Stimulus: autoDraw = False
79.3263 	EXP 	New trial (rep=41, index=0): <Trial 41 (0 in rep 41) data={'thisN': 41, 'thisTrialN': 0, 'thisRepN': 41}>
79.3281 	DATA 	Keypress: down
79.3405 	EXP 	Fixation: autoDraw = False
79.3405 	EXP 	Stimulus: autoDraw = False
79.3405 	EXP 	Stimulus: ori = 0.0
79.3405 	EXP 	Fixation: autoDraw = True
80.3418 	INFO 	Keyboard events cleared
80.3408 	EXP 	Fixation: autoDraw = False
80.3408 	EXP 	Stimulus: autoDraw = True
